979,3.5794,0.00076102,0.7,77.5
980,3.579,0.00074866,0.7,78
981,3.5786,0.00073603,0.7,78.6
982,3.5782,0.0007234,0.7,79.2
983,3.5778,0.00071078,0.7,79.8
984,3.5774,0.00069815,0.7,80.4
985,3.577,0.00068552,0.7,81
986,3.5766,0.00067289,0.7,81.6
987,3.5762,0.00066026,0.7,82.2
988,3.5758,0.00064764,0.7,82.8
989,3.5754,0.00063501,0.7,83.4
990,3.575,0.00062238,0.7,84
991,3.5747,0.00061107,0.7,84.7
992,3.5744,0.00059976,0.7,85.4
993,3.5741,0.00058846,0.7,86.1
994,3.5738,0.00057715,0.7,86.8
995,3.5735,0.00056584,0.7,87.5
996,3.5732,0.00055453,0.7,88.2
997,3.5729,0.00054322,0.7,88.9
998,3.5726,0.00053192,0.7,89.6
999,3.5723,0.00052061,0.7,90.3
1000,3.572,0.0005093,0.7,91
1001,3.5716,0.00049944,0.7,91.7
1002,3.5712,0.00048958,0.7,92.4
1003,3.5708,0.00047972,0.7,93.1
1004,3.5704,0.00046986,0.7,93.8
1005,3.57,0.00046,0.7,94.5
1006,3.5696,0.00045015,0.7,95.2
1007,3.5692,0.00044029,0.7,95.9
1008,3.5688,0.00043043,0.7,96.6
1009,3.5684,0.00042057,0.7,97.3
1010,3.568,0.00041071,0.7,98
1011,3.5677,0.00040202,0.7,98.8
1012,3.5674,0.00039334,0.7,99.6
1013,3.5671,0.00038466,0.7,100.4
1014,3.5668,0.00037597,0.7,101.2
1015,3.5665,0.00036729,0.7,102
1016,3.5662,0.0003586,0.7,102.8
1017,3.5659,0.00034992,0.7,103.6
1018,3.5656,0.00034123,0.7,104.4
1019,3.5653,0.00033255,0.7,105.2
1020,3.565,0.00032386,0.7,106
1021,3.5647,0.00031623,0.7,106.7
1022,3.5644,0.00030859,0.7,107.4
1023,3.5641,0.00030096,0.7,108.1
1024,3.5638,0.00029333,0.7,108.8
1025,3.5635,0.00028569,0.7,109.5
1026,3.5632,0.00027806,0.7,110.2
1027,3.5629,0.00027043,0.7,110.9
1028,3.5626,0.0002628,0.7,111.6
1029,3.5623,0.00025516,0.7,112.3
1030,3.562,0.00024753,0.7,113
1031,3.5617,0.00024148,0.69,113.8
1032,3.5614,0.00023543,0.68,114.6
1033,3.5611,0.00022938,0.67,115.4
1034,3.5608,0.00022333,0.66,116.2
1035,3.5605,0.00021729,0.65,117
1036,3.5602,0.00021124,0.64,117.8
1037,3.5599,0.00020519,0.63,118.6
1038,3.5596,0.00019914,0.62,119.4
1039,3.5593,0.00019309,0.61,120.2
1040,3.559,0.00018704,0.6,121
1041,3.5587,0.00018196,0.6,122.5
1042,3.5584,0.00017687,0.6,124
1043,3.5581,0.00017179,0.6,125.5
1044,3.5578,0.0001667,0.6,127
1045,3.5575,0.00016162,0.6,128.5
1046,3.5572,0.00015654,0.6,130
1047,3.5569,0.00015145,0.6,131.5
1048,3.5566,0.00014637,0.6,133
1049,3.5563,0.00014128,0.6,134.5
1050,3.556,0.0001362,0.6,136
1051,3.5557,0.00013194,0.6,137
1052,3.5554,0.00012769,0.6,138
1053,3.5551,0.00012343,0.6,139
1054,3.5548,0.00011917,0.6,140
1055,3.5545,0.00011491,0.6,141
1056,3.5542,0.00011066,0.6,142
1057,3.5539,0.0001064,0.6,143
1058,3.5536,0.00010215,0.6,144
1059,3.5533,9.7888e-05,0.6,145
1060,3.553,9.3631e-05,0.6,146
1061,3.5527,9.108e-05,0.6,147
1062,3.5524,8.8528e-05,0.6,148
1063,3.5521,8.5977e-05,0.6,149
1064,3.5518,8.3426e-05,0.6,150
1065,3.5515,8.0875e-05,0.6,151
1066,3.5512,7.8323e-05,0.6,152
1067,3.5509,7.5772e-05,0.6,153
1068,3.5506,7.3221e-05,0.6,154
1069,3.5503,7.0669e-05,0.6,155
1070,3.55,6.8118e-05,0.6,156
1071,3.5497,6.6635e-05,0.6,156.5
1072,3.5494,6.5151e-05,0.6,157
1073,3.5491,6.3668e-05,0.6,157.5
1074,3.5488,6.2185e-05,0.6,158
1075,3.5485,6.0702e-05,0.6,158.5
1076,3.5482,5.9218e-05,0.6,159
1077,3.5479,5.7735e-05,0.6,159.5
1078,3.5476,5.6252e-05,0.6,160
1079,3.5473,5.4768e-05,0.6,160.5
1080,3.547,5.3285e-05,0.6,161
1081,3.5468,5.2033e-05,0.6,161.5
1082,3.5466,5.0782e-05,0.6,162
1083,3.5464,4.953e-05,0.6,162.5
1084,3.5462,4.8278e-05,0.6,163
1085,3.546,4.7027e-05,0.6,163.5
1086,3.5458,4.5775e-05,0.6,164
1087,3.5456,4.4523e-05,0.6,164.5
1088,3.5454,4.3271e-05,0.6,165
1089,3.5452,4.202e-05,0.6,165.5
1090,3.545,4.0768e-05,0.6,166
1091,3.5447,3.9755e-05,0.6,167
1092,3.5444,3.8742e-05,0.6,168
1093,3.5441,3.7729e-05,0.6,169
1094,3.5438,3.6716e-05,0.6,170
1095,3.5435,3.5702e-05,0.6,171
1096,3.5432,3.4689e-05,0.6,172
1097,3.5429,3.3676e-05,0.6,173
1098,3.5426,3.2663e-05,0.6,174
1099,3.5423,3.165e-05,0.6,175
1100,3.542,3.0637e-05,0.6,176
1101,3.5418,2.9958e-05,0.6,176.5
1102,3.5416,2.9279e-05,0.6,177
1103,3.5414,2.8601e-05,0.6,177.5
1104,3.5412,2.7922e-05,0.6,178
1105,3.541,2.7243e-05,0.6,178.5
1106,3.5408,2.6564e-05,0.6,179
1107,3.5406,2.5885e-05,0.6,179.5
1108,3.5404,2.5207e-05,0.6,180
1109,3.5402,2.4528e-05,0.6,180.5
1110,3.54,2.3849e-05,0.6,181
1111,3.5397,2.3247e-05,0.6,181.5
1112,3.5394,2.2644e-05,0.6,182
1113,3.5391,2.2042e-05,0.6,182.5
1114,3.5388,2.1439e-05,0.6,183
1115,3.5385,2.0837e-05,0.6,183.5
1116,3.5382,2.0235e-05,0.6,184
1117,3.5379,1.9632e-05,0.6,184.5
1118,3.5376,1.903e-05,0.6,185
1119,3.5373,1.8427e-05,0.6,185.5
1120,3.537,1.7825e-05,0.6,186
1121,3.5368,1.7391e-05,0.6,186.5
1122,3.5366,1.6958e-05,0.6,187
1123,3.5364,1.6524e-05,0.6,187.5
1124,3.5362,1.609e-05,0.6,188
1125,3.536,1.5657e-05,0.6,188.5
1126,3.5358,1.5223e-05,0.6,189
1127,3.5356,1.4789e-05,0.6,189.5
1128,3.5354,1.4355e-05,0.6,190
1129,3.5352,1.3922e-05,0.6,190.5
1130,3.535,1.3488e-05,0.6,191
1131,3.5347,1.3046e-05,0.6,192
1132,3.5344,1.2605e-05,0.6,193
1133,3.5341,1.2163e-05,0.6,194
1134,3.5338,1.1721e-05,0.6,195
1135,3.5335,1.128e-05,0.6,196
1136,3.5332,1.0838e-05,0.6,197
1137,3.5329,1.0397e-05,0.6,198
1138,3.5326,9.955e-06,0.6,199
1139,3.5323,9.5134e-06,0.6,200
1140,3.532,9.0718e-06,0.6,201
1141,3.5318,8.7869e-06,0.599,202
1142,3.5316,8.502e-06,0.598,203
1143,3.5314,8.2172e-06,0.597,204
1144,3.5312,7.9323e-06,0.596,205
1145,3.531,7.6474e-06,0.595,206
1146,3.5308,7.3625e-06,0.594,207
1147,3.5306,7.0776e-06,0.593,208
1148,3.5304,6.7928e-06,0.592,209
1149,3.5302,6.5079e-06,0.591,210
1150,3.53,6.223e-06,0.59,211
1151,3.5298,5.9884e-06,0.59,213
1152,3.5296,5.7538e-06,0.59,215
1153,3.5294,5.5192e-06,0.59,217
1154,3.5292,5.2846e-06,0.59,219
1155,3.529,5.05e-06,0.59,221
1156,3.5288,4.8154e-06,0.59,223
1157,3.5286,4.5808e-06,0.59,225
1158,3.5284,4.3462e-06,0.59,227
1159,3.5282,4.1116e-06,0.59,229
1160,3.528,3.877e-06,0.59,231
1161,3.5278,3.6941e-06,0.589,234.1
1162,3.5276,3.5113e-06,0.588,237.2
1163,3.5274,3.3284e-06,0.587,240.3
1164,3.5272,3.1455e-06,0.586,243.4
1165,3.527,2.9626e-06,0.585,246.5
1166,3.5268,2.7798e-06,0.584,249.6
1167,3.5266,2.5969e-06,0.583,252.7
1168,3.5264,2.414e-06,0.582,255.8
1169,3.5262,2.2312e-06,0.581,258.9
1170,3.526,2.0483e-06,0.58,262
1171,3.5258,1.9045e-06,0.58,268
1172,3.5256,1.7607e-06,0.58,274
1173,3.5254,1.6169e-06,0.58,280
1174,3.5252,1.4731e-06,0.58,286
1175,3.525,1.3293e-06,0.58,292
1176,3.5248,1.1855e-06,0.58,298
1177,3.5246,1.0417e-06,0.58,304
1178,3.5244,8.9795e-07,0.58,310
1179,3.5242,7.5415e-07,0.58,316
1180,3.524,6.1036e-07,0.58,322
1181,3.5267,5.4749e-07,0.58,324.5
1182,3.5265,5.0349e-07,0.58,327
1183,3.5263,4.6303e-07,0.58,329.5
1184,3.5261,4.2581e-07,0.58,332
1185,3.5259,3.9159e-07,0.58,334.5
1186,3.5258,3.6012e-07,0.58,337
1187,3.5256,3.3118e-07,0.58,339.5
1188,3.5254,3.0456e-07,0.58,342
1189,3.5252,2.8009e-07,0.58,344.5
1190,3.525,2.5758e-07,0.58,347
1191,3.5248,2.4507e-07,0.579,348
1192,3.5246,2.3318e-07,0.578,349
1193,3.5244,2.2186e-07,0.577,350
1194,3.5242,2.1109e-07,0.576,351
1195,3.524,2.0084e-07,0.575,352
1196,3.5239,1.911e-07,0.574,353
1197,3.5237,1.8182e-07,0.573,354
1198,3.5235,1.73e-07,0.572,355
1199,3.5233,1.646e-07,0.571,356
1200,3.5231,1.5661e-07,0.57,357
1201,3.5229,1.4855e-07,0.57,359.5
1202,3.5227,1.4091e-07,0.57,362
1203,3.5226,1.3366e-07,0.57,364.5
1204,3.5224,1.2678e-07,0.57,367
1205,3.5222,1.2026e-07,0.57,369.5
1206,3.522,1.1407e-07,0.57,372
1207,3.5218,1.082e-07,0.57,374.5
1208,3.5217,1.0263e-07,0.57,377
1209,3.5215,9.735e-08,0.57,379.5
1210,3.5213,9.2341e-08,0.57,382
1211,3.5211,8.7643e-08,0.57,383.3
1212,3.521,8.3184e-08,0.57,384.6
1213,3.5208,7.8951e-08,0.57,385.9
1214,3.5206,7.4935e-08,0.57,387.2
1215,3.5204,7.1122e-08,0.57,388.5
1216,3.5202,6.7503e-08,0.57,389.8
1217,3.5201,6.4069e-08,0.57,391.1
1218,3.5199,6.0809e-08,0.57,392.4
1219,3.5197,5.7715e-08,0.57,393.7
1220,3.5195,5.4779e-08,0.57,395
1221,3.5194,5.1992e-08,0.57,396.3
1222,3.5192,4.9347e-08,0.57,397.6
1223,3.519,4.6836e-08,0.57,398.9
1224,3.5188,4.4453e-08,0.57,400.2
1225,3.5187,4.2191e-08,0.57,401.5
1226,3.5185,4.0045e-08,0.57,402.8
1227,3.5183,3.8007e-08,0.57,404.1
1228,3.5181,3.6074e-08,0.57,405.4
1229,3.518,3.4238e-08,0.57,406.7
1230,3.5178,3.2496e-08,0.57,408
1231,3.5176,3.0453e-08,0.569,408.5
1232,3.5175,2.8537e-08,0.568,409
1233,3.5173,2.6743e-08,0.567,409.5
1234,3.5171,2.5061e-08,0.566,410
1235,3.5169,2.3485e-08,0.565,410.5
1236,3.5168,2.2008e-08,0.564,411
1237,3.5166,2.0624e-08,0.563,411.5
1238,3.5164,1.9327e-08,0.562,412
1239,3.5163,1.8111e-08,0.561,412.5
1240,3.5161,1.6972e-08,0.56,413
1241,3.5159,1.5543e-08,0.56,415
1242,3.5158,1.4234e-08,0.56,417
1243,3.5156,1.3036e-08,0.56,419
1244,3.5154,1.1938e-08,0.56,421
1245,3.5153,1.0933e-08,0.56,423
1246,3.5151,1.0012e-08,0.56,425
1247,3.5149,9.1693e-09,0.56,427
1248,3.5147,8.3972e-09,0.56,429
1249,3.5146,7.6901e-09,0.56,431
1250,3.5144,7.0426e-09,0.56,433
1251,3.5142,6.3933e-09,0.56,434
1252,3.5141,5.8039e-09,0.56,435
1253,3.5139,5.2688e-09,0.56,436
1254,3.5138,4.7831e-09,0.56,437
1255,3.5136,4.3421e-09,0.56,438
1256,3.5134,3.9418e-09,0.56,439
1257,3.5133,3.5784e-09,0.56,440
1258,3.5131,3.2485e-09,0.56,441
1259,3.513,2.949e-09,0.56,442
1260,3.5128,2.6771e-09,0.56,443
1261,3.5126,2.5223e-09,0.56,444.5
1262,3.5125,2.3764e-09,0.56,446
1263,3.5123,2.239e-09,0.56,447.5
1264,3.5122,2.1095e-09,0.56,449
1265,3.512,1.9875e-09,0.56,450.5
1266,3.5118,1.8726e-09,0.56,452
1267,3.5117,1.7643e-09,0.56,453.5
1268,3.5115,1.6622e-09,0.56,455
1269,3.5114,1.5661e-09,0.56,456.5
1270,3.5112,1.4755e-09,0.56,458
1271,3.5111,1.402e-09,0.56,459.5
1272,3.5109,1.3322e-09,0.56,461
1273,3.5107,1.2658e-09,0.56,462.5
1274,3.5106,1.2028e-09,0.56,464
1275,3.5105,1.1428e-09,0.56,465.5
1276,3.5103,1.0859e-09,0.56,467
1277,3.5102,1.0318e-09,0.56,468.5
1278,3.51,9.8041e-10,0.56,470
1279,3.5099,9.3156e-10,0.56,471.5
1280,3.5097,8.8516e-10,0.56,473
1281,3.5096,8.4069e-10,0.56,476
1282,3.5094,7.9846e-10,0.56,479
1283,3.5092,7.5835e-10,0.56,482
1284,3.5091,7.2026e-10,0.56,485
1285,3.509,6.8408e-10,0.56,488
1286,3.5088,6.4971e-10,0.56,491
1287,3.5087,6.1707e-10,0.56,494
1288,3.5085,5.8608e-10,0.56,497
1289,3.5083,5.5664e-10,0.56,500
1290,3.5082,5.2867e-10,0.56,503
1291,3.508,5.0434e-10,0.559,505.5
1292,3.5079,4.8112e-10,0.558,508
1293,3.5077,4.5897e-10,0.557,510.5
1294,3.5076,4.3785e-10,0.556,513
1295,3.5075,4.1769e-10,0.555,515.5
1296,3.5073,3.9846e-10,0.554,518
1297,3.5072,3.8012e-10,0.553,520.5
1298,3.507,3.6262e-10,0.552,523
1299,3.5069,3.4593e-10,0.551,525.5
1300,3.5067,3.3001e-10,0.55,528
1301,3.5066,3.1325e-10,0.55,530.5
1302,3.5064,2.9735e-10,0.55,533
1303,3.5063,2.8225e-10,0.55,535.5
1304,3.5061,2.6792e-10,0.55,538
1305,3.506,2.5432e-10,0.55,540.5
1306,3.5059,2.414e-10,0.55,543
1307,3.5057,2.2915e-10,0.55,545.5
1308,3.5056,2.1751e-10,0.55,548
1309,3.5054,2.0647e-10,0.55,550.5
1310,3.5053,1.9598e-10,0.55,553
1311,3.5052,1.8538e-10,0.55,556.1
1312,3.505,1.7536e-10,0.55,559.2
1313,3.5049,1.6587e-10,0.55,562.3
1314,3.5047,1.569e-10,0.55,565.4
1315,3.5046,1.4842e-10,0.55,568.5
1316,3.5045,1.4039e-10,0.55,571.6
1317,3.5043,1.328e-10,0.55,574.7
1318,3.5042,1.2562e-10,0.55,577.8
1319,3.504,1.1882e-10,0.55,580.9
1320,3.5039,1.124e-10,0.55,584
1321,3.5038,1.0485e-10,0.55,587
1322,3.5036,9.781e-11,0.55,590
1323,3.5035,9.1243e-11,0.55,593
1324,3.5034,8.5117e-11,0.55,596
1325,3.5033,7.9402e-11,0.55,599
1326,3.5031,7.4071e-11,0.55,602
1327,3.503,6.9098e-11,0.55,605
1328,3.5029,6.4459e-11,0.55,608
1329,3.5027,6.0131e-11,0.55,611
1330,3.5026,5.6094e-11,0.55,614
1331,3.5025,5.164e-11,0.55,618
1332,3.5023,4.754e-11,0.55,622
1333,3.5022,4.3765e-11,0.55,626
1334,3.502,4.029e-11,0.55,630
1335,3.5019,3.7091e-11,0.55,634
1336,3.5018,3.4146e-11,0.55,638
1337,3.5016,3.1435e-11,0.55,642
1338,3.5015,2.8939e-11,0.55,646
1339,3.5013,2.6641e-11,0.55,650
1340,3.5012,2.4526e-11,0.55,654
1341,3.5011,2.2799e-11,0.55,656
1342,3.501,2.1193e-11,0.55,658
1343,3.5008,1.9701e-11,0.55,660
1344,3.5007,1.8314e-11,0.55,662
1345,3.5006,1.7024e-11,0.55,664
1346,3.5005,1.5826e-11,0.55,666
1347,3.5004,1.4711e-11,0.55,668
1348,3.5002,1.3675e-11,0.55,670
1349,3.5001,1.2712e-11,0.55,672
1350,3.5,1.1817e-11,0.55,674
1351,3.4999,1.1093e-11,0.55,674.5
1352,3.4997,1.0413e-11,0.55,675
1353,3.4996,9.7744e-12,0.55,675.5
1354,3.4995,9.1751e-12,0.55,676
1355,3.4993,8.6127e-12,0.55,676.5
1356,3.4992,8.0847e-12,0.55,677
1357,3.4991,7.589e-12,0.55,677.5
1358,3.499,7.1238e-12,0.55,678
1359,3.4988,6.687e-12,0.55,678.5
1360,3.4987,6.2771e-12,0.55,679
1361,3.4986,5.9723e-12,0.55,679.5
1362,3.4985,5.6823e-12,0.55,680
1363,3.4983,5.4063e-12,0.55,680.5
1364,3.4982,5.1438e-12,0.55,681
1365,3.4981,4.894e-12,0.55,681.5
1366,3.498,4.6564e-12,0.55,682
1367,3.4979,4.4303e-12,0.55,682.5
1368,3.4977,4.2152e-12,0.55,683
1369,3.4976,4.0105e-12,0.55,683.5
1370,3.4975,3.8157e-12,0.55,684
1371,3.4974,3.6453e-12,0.55,684.5
1372,3.4973,3.4824e-12,0.55,685
1373,3.4971,3.3268e-12,0.55,685.5
1374,3.497,3.1782e-12,0.55,686
1375,3.4969,3.0362e-12,0.55,686.5
1376,3.4968,2.9006e-12,0.55,687
1377,3.4967,2.771e-12,0.55,687.5
1378,3.4965,2.6472e-12,0.55,688
1379,3.4964,2.529e-12,0.55,688.5
1380,3.4963,2.416e-12,0.55,689
1381,3.4962,2.2938e-12,0.55,689.5
1382,3.4961,2.1778e-12,0.55,690
1383,3.4959,2.0677e-12,0.55,690.5
1384,3.4958,1.9632e-12,0.55,691
1385,3.4957,1.8639e-12,0.55,691.5
1386,3.4956,1.7696e-12,0.55,692
1387,3.4955,1.6802e-12,0.55,692.5
1388,3.4953,1.5952e-12,0.55,693
1389,3.4952,1.5145e-12,0.55,693.5
1390,3.4951,1.438e-12,0.55,694
1391,3.495,1.3725e-12,0.549,695
1392,3.4949,1.31e-12,0.548,696
1393,3.4947,1.2504e-12,0.547,697
1394,3.4946,1.1935e-12,0.546,698
1395,3.4945,1.1391e-12,0.545,699
1396,3.4944,1.0873e-12,0.544,700
1397,3.4943,1.0378e-12,0.543,701
1398,3.4941,9.9054e-13,0.542,702
1399,3.494,9.4545e-13,0.541,703
1400,3.4939,9.0241e-13,0.54,704
1401,3.4938,8.5338e-13,0.54,705
1402,3.4937,8.0701e-13,0.54,706
1403,3.4936,7.6315e-13,0.54,707
1404,3.4935,7.2169e-13,0.54,708
1405,3.4934,6.8247e-13,0.54,709
1406,3.4932,6.4539e-13,0.54,710
1407,3.4931,6.1032e-13,0.54,711
1408,3.493,5.7716e-13,0.54,712
1409,3.4929,5.458e-13,0.54,713
1410,3.4928,5.1614e-13,0.54,714
1411,3.4927,4.9322e-13,0.54,715
1412,3.4926,4.7131e-13,0.54,716
1413,3.4925,4.5038e-13,0.54,717
1414,3.4924,4.3038e-13,0.54,718
1415,3.4922,4.1127e-13,0.54,719
1416,3.4921,3.93e-13,0.54,720
1417,3.492,3.7555e-13,0.54,721
1418,3.4919,3.5887e-13,0.54,722
1419,3.4918,3.4293e-13,0.54,723
1420,3.4917,3.277e-13,0.54,724
1421,3.4916,3.049e-13,0.54,725.1
1422,3.4915,2.8368e-13,0.54,726.2
1423,3.4914,2.6394e-13,0.54,727.3
1424,3.4913,2.4558e-13,0.54,728.4
1425,3.4912,2.2849e-13,0.54,729.5
1426,3.491,2.1259e-13,0.54,730.6
1427,3.4909,1.978e-13,0.54,731.7
1428,3.4908,1.8403e-13,0.54,732.8
1429,3.4907,1.7123e-13,0.54,733.9
1430,3.4906,1.5931e-13,0.54,735
1431,3.4905,1.5184e-13,0.54,736
1432,3.4904,1.4472e-13,0.54,737
1433,3.4903,1.3793e-13,0.54,738
1434,3.4902,1.3147e-13,0.54,739
1435,3.4901,1.253e-13,0.54,740
1436,3.49,1.1942e-13,0.54,741
1437,3.4899,1.1382e-13,0.54,742
1438,3.4898,1.0849e-13,0.54,743
1439,3.4897,1.034e-13,0.54,744
1440,3.4896,9.8549e-14,0.54,745
1441,3.4895,9.4808e-14,0.54,746
1442,3.4894,9.1209e-14,0.54,747
1443,3.4893,8.7747e-14,0.54,748
1444,3.4892,8.4416e-14,0.54,749
1445,3.489,8.1212e-14,0.54,750
1446,3.4889,7.8129e-14,0.54,751
1447,3.4888,7.5163e-14,0.54,752
1448,3.4887,7.231e-14,0.54,753
1449,3.4886,6.9565e-14,0.54,754
1450,3.4885,6.6925e-14,0.54,755
